par^c^100.0000000000
hre^a^4.4991973332
odb^c^4.4813858157
xoj^a^4.4813858157
nte^a^4.4405438394
foc^a^4.4365310479
fmy^c^4.4336131425
rsw^a^4.4336131425
yyj^a^4.4203857389
xdb^a^4.4120213832
sbh^a^4.3970084656
svq^c^4.3859174816
rgi^a^4.3687234113
mdl^a^4.3518569911
tyn^a^4.3303796011
sdf^a^4.3280645351
sdf^c^4.3280645351
sxb^c^4.3164385790
mru^a^4.3071281484
yzv^a^4.3068733961
anr^c^4.3013941616
orf^a^4.2980924773
orf^c^4.2980924773
zyr^a^4.2942905849
oma^a^4.2662088580
oma^c^4.2662088580
nng^a^4.2618826953
bze^a^4.2605983908
cta^a^4.2571475497
cta^c^4.2571475497
pac^a^4.2212345272
zag^a^4.2148054449
bil^a^4.2106801181
mba^a^4.2038998988
cnx^a^4.1975012296
hoi^a^4.1949557909
zaz^c^4.1665418108
okc^a^4.1542007570
okc^c^4.1542007570
zgh^a^4.1304207666
tsr^a^4.1226689893
amd^a^4.1177411661
sof^a^4.1053596674
xzz^a^4.0805839904
yvq^a^4.0759943579
irt^a^4.0602613881
fog^a^4.0578628623
tqr^a^4.0578628623
mwz^a^4.0528890095
her^a^4.0415890296
sah^a^4.0379426353
sal^a^4.0314764292
yxu^c^4.0249161299
egx^a^4.0233237212
tij^a^4.0189614485
tse^a^3.9887502738
moz^a^3.9811256121
jog^a^3.9762091485
vte^a^3.9735774831
jro^a^3.9551374913
fln^a^3.9547678140
tna^a^3.9511296029
cga^a^3.9488504481
nhv^a^3.9431497121
zwe^a^3.9410706398
aaa^a^3.9391657227
tah^a^3.9331131513
trn^c^3.9246190645
med^a^3.9121728809
xgc^a^3.8866778954
huh^a^3.8855625761
lif^a^3.8794912443
khn^a^3.8698396722
kcl^a^3.8612939962
cgq^a^3.8512955902
sdj^a^3.8478544631
upb^a^3.8328260034
pnk^a^3.8302253231
ncl^a^3.8162346712
unk^a^3.8044255363
lce^a^3.7993505014
khh^a^3.7988556308
plz^a^3.7971748255
mdc^a^3.7964070984
mzg^a^3.7948499108
lux^a^3.7947044032
lhw^a^3.7889804600
lhw^c^3.7889804600
bma^a^3.7822328309
xev^a^3.7729378865
xdu^a^3.7657135593
hgu^a^3.7602356090
ovb^a^3.7549153646
trn^a^3.7441626912
alb^a^3.7425383017
alb^c^3.7425383017
skg^a^3.7407367747
tjm^a^3.7377836603
rab^a^3.7221505107
roc^a^3.7179926627
roc^c^3.7179926627
lca^a^3.7168877702
dla^a^3.7126510363
cuz^a^3.7108448690
kwl^a^3.7047280132
jub^a^3.6934128095
day^a^3.6903476052
day^c^3.6903476052
vvi^a^3.6817733807
stt^a^3.6643134880
bgi^a^3.6582469306
gum^a^3.6456411765
gum^c^3.6456411765
pbi^a^3.6445803527
pbi^c^3.6445803527
rkv^a^3.6423709490
brs^a^3.6086332125
uak^a^3.6020742826
fih^a^3.5941247522
fih^c^3.5941247522
wdh^a^3.5916489852
wnz^a^3.5811104468
znz^a^3.5790739319
bak^c^3.5755354817
gyd^a^3.5755354817
yts^a^3.5672021939
ctg^a^3.5630494719
gua^a^3.5610711505
ngs^a^3.5600911553
knh^a^3.5544205036
ibz^a^3.5534633336
imr^a^3.5471096620
bhm^a^3.5334860300
pdp^c^3.5320309425
pdp^a^3.5317118375
dkr^a^3.5235136434
ibt^a^3.5211450464
bhd^a^3.5128911499
cgr^a^3.5086834338
gci^a^3.5075342870
zms^a^3.5013652934
dmk^a^3.5010587640
jer^a^3.4961654820
mbj^a^3.4946204281
uus^a^3.4758450528
cur^a^3.4738037955
cor^a^3.4721139710
tul^a^3.4679860084
tul^c^3.4679860084
cdb^a^3.4674467631
syr^a^3.4668225607
syr^c^3.4668225607
ycf^a^3.4595082222
ngb^a^3.4547445358
pvd^a^3.4528687581
pvd^c^3.4528687581
koa^a^3.4524542396
chs^a^3.4505698867
ter^a^3.4440702041
szb^a^3.4244602580
pmo^a^3.4001791825
gal^a^3.3745665967
run^a^3.3739038645
bur^a^3.3719984566
srg^a^3.3603654106
xfe^a^3.3479480514
iom^a^3.3451085687
ack^a^3.3382192101
ika^a^3.3365908841
eoh^a^3.3319484190
pdl^a^3.3301133582
wsx^a^3.3202640794
brw^a^3.3175057333
brw^c^3.3175057333
krr^a^3.3167044796
hfe^a^3.3160073604
hyl^a^3.3117552235
tus^a^3.3113978047
tus^c^3.3113978047
koj^a^3.2953367928
gso^a^3.2925999499
vlc^a^3.2835410695
isa^a^3.2797892154
dut^a^3.2740415181
ywk^a^3.2687048093
ybz^a^3.2646432855
moq^a^3.2606242806
bic^a^3.2570418960
yha^a^3.2553980178
klg^a^3.2469839347
arh^a^3.2358242565
yub^a^3.2286905441
tys^a^3.2253392333
trv^a^3.2233557359
wtl^a^3.2163782372
cuk^a^3.2140278231
dad^a^3.2080226324
aua^a^3.2056505267
anu^a^3.2027538613
cbb^a^3.1974482621
bid^a^3.1877227344
wst^a^3.1877227344
nus^a^3.1832793712
stn^a^3.1816918056
udi^a^3.1811567548
heh^a^3.1788091929
dvo^a^3.1754443501
ont^a^3.1634198479
ont^c^3.1634198479
grr^a^3.1598570984
usm^a^3.1573800855
elp^c^3.1573090844
elp^a^3.1571619918
lih^a^3.1553150268
lih^c^3.1553150268
geg^a^3.1483207305
geg^c^3.1483207305
pvh^a^3.1404015499
dsm^a^3.1402312891
mph^a^3.1374530856
zke^a^3.1325864280
ada^a^3.1291608486
ada^c^3.1291608486
kmj^a^3.1222957462
ntl^a^3.1173959609
ntl^c^3.1173959609
rai^a^3.1085664900
lit^a^3.1023855940
pnq^a^3.0948491874
kcq^a^3.0917772889
inc^a^3.0910704987
sdq^a^3.0894112118
sdq^c^3.0894112118
dhb^a^3.0816841896
rep^a^3.0801971353
kmo^a^3.0798374423
nsn^a^3.0794428250
ypx^a^3.0559725031
plu^a^3.0513799964
stx^c^3.0510209629
eek^a^3.0505015641
rno^a^3.0470662244
kpn^a^3.0424754827
drs^a^3.0397769405
drs^c^3.0397769405
dga^a^3.0337648002
yqj^a^3.0302370669
anf^a^3.0240478805
boi^a^3.0166289334
aer^a^3.0107421204
yjb^a^3.0054697097
awz^a^3.0036962166
gbe^a^3.0004645746
kmi^a^2.9976553653
xfl^a^2.9943409873
mua^a^2.9931933850
xax^a^2.9846391511
xfq^a^2.9762576904
jqa^a^2.9703413818
flr^a^2.9689362235
mkp^a^2.9667823221
krk^a^2.9643616636
plm^a^2.9633269771
sxb^a^2.9582429776
ssg^a^2.9561169598
ili^a^2.9487693197
ylw^a^2.9419786125
bfs^a^2.9391273941
jju^a^2.9342613036
bdj^a^2.9330871188
xok^a^2.9301746639
ysb^c^2.9286790735
gsp^a^2.9174625409
gsp^c^2.9174625409
xdq^a^2.9167759324
yxe^a^2.9088136250
har^c^2.9060139116
mdt^a^2.9060139116
tfs^a^2.8985507963
ygk^c^2.8982002406
bth^a^2.8734717498
rao^a^2.8718283006
aab^a^2.8704020989
kwt^a^2.8694227645
hft^a^2.8624159988
wbb^a^2.8616084318
kja^a^2.8608414125
kwn^a^2.8496268463
rho^a^2.8474926722
mky^a^2.8446449908
baq^a^2.8445953548
mdz^a^2.8432149507
qqp^a^2.8423766811
ywm^a^2.8406362010
cyf^a^2.8396689353
hti^a^2.8375854882
kgd^a^2.8312708993
fbm^a^2.8252506256
vno^a^2.8167314662
cyc^a^2.8137209808
auq^a^2.8132519331
llw^a^2.8124497657
sip^a^2.8061016281
hpn^a^2.8044638265
pku^a^2.8008996369
xnn^a^2.7923394058
kef^a^2.7915234322
rok^a^2.7889381791
sbw^a^2.7885771727
xly^a^2.7865419461
mpl^c^2.7860587822
pkr^a^2.7858627134
puj^a^2.7759786604
lej^a^2.7742182726
lej^c^2.7742182726
spr^a^2.7736814557
ikt^a^2.7681808583
gur^a^2.7659634291
sjw^a^2.7658871505
ymy^a^2.7582755691
bre^a^2.7515681933
lju^a^2.7456121446
yks^a^2.7428043535
xbr^a^2.7380775038
msn^a^2.7374597037
pmc^a^2.7347201284
ptp^a^2.7340467218
svq^a^2.7315108791
smk^a^2.7260924145
evn^a^2.7216192844
rsh^a^2.7197263942
yge^a^2.7173386876
hba^a^2.7103886615
zfn^a^2.7087188571
fyv^c^2.7057292368
xna^a^2.7057292368
ybx^a^2.7047006338
spn^a^2.6962751555
xyd^a^2.6929855240
coo^a^2.6915011169
msq^c^2.6897184384
yzg^a^2.6882665810
gdn^a^2.6842025964
zam^a^2.6790513638
yat^a^2.6724005193
khv^a^2.6698446963
pnh^a^2.6566594772
yoo^a^2.6561765443
mcm^a^2.6561753010
bir^a^2.6528085741
ace^a^2.6520003261
mmx^a^2.6379651523
ycm^a^2.6324791883
yjv^a^2.6223459797
djj^a^2.6205659303
tmm^a^2.6181713440
yhd^a^2.6170474472
msq^a^2.6169809979
ykg^a^2.6162649190
ysb^a^2.6160329480
abj^a^2.6111100498
cgy^a^2.6077140892
lbv^a^2.6072806654
goi^a^2.6052254030
ycd^c^2.6009367125
vvo^a^2.6000800177
kki^a^2.5990072429
fat^a^2.5983770224
fat^c^2.5983770224
psp^a^2.5978806714
psp^c^2.5978806714
yqq^a^2.5957111077
wux^a^2.5956877258
nat^a^2.5918660915
pvr^a^2.5914516669
amq^a^2.5880394569
mtm^a^2.5779774132
sid^a^2.5764626104
tal^a^2.5705455178
ytf^a^2.5702982951
rns^c^2.5687679114
vak^a^2.5675917164
xcm^a^2.5661198688
ytl^a^2.5634253057
nla^a^2.5587322852
cos^a^2.5554738336
cos^c^2.5554738336
klo^a^2.5514102928
yrc^a^2.5496837418
ilo^a^2.5415032239
tja^a^2.5388728087
kez^a^2.5382679447
ylq^a^2.5356997983
slz^a^2.5332655013
mht^a^2.5323132327
sgc^a^2.5311795438
lba^a^2.5268268396
lba^c^2.5268268396
ydf^a^2.5235818964
ywb^a^2.5223881325
ynt^a^2.5214214033
aey^a^2.5211328986
gcm^a^2.5206243189
zqn^a^2.5198873067
aki^a^2.5093928978
xdm^a^2.5082988377
mre^a^2.5077411814
ldb^a^2.5073483044
sav^a^2.5045376947
sav^c^2.5045376947
bll^a^2.4974671255
mag^a^2.4949472452
cma^a^2.4929774681
ifn^a^2.4913352865
myj^a^2.4909249612
jai^a^2.4908434849
ktb^a^2.4893362913
tza^a^2.4864424238
npe^a^2.4844013792
tip^a^2.4831977373
tlt^a^2.4814713732
ecn^a^2.4776547278
sgy^a^2.4750387399
vrn^a^2.4710710104
vrn^c^2.4710710104
iqq^a^2.4692730665
pwm^a^2.4690657137
srz^a^2.4688439047
yik^a^2.4664421948
oua^a^2.4607787589
kkh^a^2.4603809533
sez^a^2.4589451297
yqm^c^2.4583688177
phc^a^2.4576651761
phc^c^2.4576651761
nme^a^2.4560216601
yxp^a^2.4531788973
nup^a^2.4521873221
klw^a^2.4510133622
fao^a^2.4442138743
fao^c^2.4442138743
isg^a^2.4431133675
hij^a^2.4376168117
hij^c^2.4376168117
xeg^a^2.4348566114
fue^a^2.4298871103
jeg^a^2.4296850694
att^a^2.4276449650
ook^a^2.4270445884
sjd^a^2.4251869245
pew^a^2.4243421819
ykq^a^2.4239309531
yxs^c^2.4149053991
pml^a^2.4148120055
fnc^a^2.4146798255
waa^a^2.4094925681
kuf^a^2.4084485941
kwk^a^2.4081363234
yhr^a^2.4067492053
ybl^c^2.4044961208
dam^a^2.4038633614
sap^a^2.3969053439
pns^a^2.3962835354
pns^c^2.3962835354
kcg^a^2.3961638652
els^a^2.3956143465
yth^a^2.3898763816
pmr^a^2.3866081292
kus^a^2.3850079436
ipr^a^2.3830519888
sba^a^2.3829846078
sba^c^2.3829846078
hkn^a^2.3742485755
lua^a^2.3738649277
kij^a^2.3737619336
aly^c^2.3642809395
xqp^a^2.3618757550
mah^a^2.3577997220
asu^a^2.3555448530
trf^a^2.3540924529
tzx^a^2.3540812550
hns^a^2.3507743858
wwt^a^2.3456844581
cid^a^2.3437045352
xvv^a^2.3423742931
jib^a^2.3366334831
rce^a^2.3352270321
vds^a^2.3328390332
kuk^a^2.3324452980
ahb^a^2.3251490381
xlq^a^2.3235625240
kep^a^2.3203984543
vll^c^2.3201342661
umd^a^2.3187356049
yqc^a^2.3181898967
yfx^a^2.3128332891
kis^a^2.3124349215
cae^a^2.3094206566
cae^c^2.3094206566
kih^a^2.3020292323
plj^a^2.3012468545
ukb^a^2.3001906138
kka^a^2.2988575381
ict^a^2.2985440047
ict^c^2.2985440047
pls^a^2.2914797051
bzv^a^2.2890236289
obu^a^2.2881381391
aqp^a^2.2791467595
nay^a^2.2745420901
kbr^a^2.2737719485
scc^a^2.2730915596
ymn^a^2.2715418458
ufa^a^2.2698511859
pdg^a^2.2675634685
hmo^a^2.2672374136
xds^a^2.2668568106
yph^a^2.2664300357
bwn^a^2.2638648205
nim^a^2.2618198387
slh^a^2.2605278492
egm^a^2.2597312090
pmv^a^2.2574214881
uap^a^2.2559413710
lgk^a^2.2546672119
yqr^a^2.2542502247
hsv^a^2.2516349829
hsv^c^2.2516349829
knw^a^2.2514051949
jij^a^2.2499928996
pap^a^2.2461747312
ycy^a^2.2427965159
gst^a^2.2421859528
gst^c^2.2421859528
yfa^a^2.2418016432
lgb^a^2.2410545062
lgb^c^2.2410545062
rov^a^2.2351453101
rtb^a^2.2309139484
rak^a^2.2301337382
adz^a^2.2254978435
eis^a^2.2211656174
mkk^a^2.2132455641
tia^a^2.2108770927
ria^a^2.2077905774
lex^a^2.2009889554
lex^c^2.2009889554
stm^a^2.1950409229
uve^a^2.1921791536
btt^a^2.1918664540
xrp^a^2.1895492075
igu^a^2.1886292698
kts^a^2.1885864748
ilp^a^2.1885000501
akv^a^2.1880831879
ygw^a^2.1871204089
stx^a^2.1851388916
skk^a^2.1845658332
bri^a^2.1793641249
mur^a^2.1775055827
hpb^a^2.1754734248
jan^a^2.1733178008
jan^c^2.1733178008
xee^a^2.1712555092
hdy^a^2.1708998244
msa^a^2.1674284564
nvt^a^2.1665122471
wls^a^2.1658427680
abl^a^2.1634869715
mla^a^2.1630406364
lme^c^2.1609516351
zln^a^2.1609516351
xjl^a^2.1600082158
mpl^a^2.1586307866
glt^a^2.1572935781
bvi^a^2.1487210017
lla^a^2.1472383061
ymu^a^2.1449142168
pis^c^2.1425567839
pei^a^2.1421593856
shg^a^2.1416916863
kzn^a^2.1394026141
ade^a^2.1382088395
yka^a^2.1349493682
yrb^a^2.1348090437
yho^a^2.1337077191
lke^a^2.1314188599
