iata_code^xapian_docid^icao_code^is_geonames^geonameid^latitude^longitude^fclass^fcode^country_code^cc2^admin1^admin2^admin3^admin4^population^elevation^gtopo30^timezone^gmt_offset^dst_offset^raw_offset^moddate^is_airport^is_commercial^city_code^state_code^region_code^location_type^wiki_link
aaa^0^ntga^y^6947726^-17.352606^-145.509956^s^airp^pf^^^^^^0^0^8^pacific/tahiti^-10.0^-10.0^-10.0^2012-04-29^y^y^aaa^^pacif^ca^http://en.wikipedia.org/wiki/anaa_airport
aab^0^yary^y^7730796^-26.75^141^s^airp^au^^04^30450^^^0^0^69^australia/brisbane^10.0^10.0^10.0^2012-05-12^y^y^aab^ql^austl^ca^http://en.wikipedia.org/wiki/arrabury_airport
aac^0^hear^y^6297289^31.073333^33.835833^s^airp^eg^^^^^^0^36^36^africa/cairo^2.0^2.0^2.0^2007-01-03^y^n^aac^^afric^ca^
aae^0^dabb^y^2570559^36.822225^7.809167^s^airp^dz^^37^^^^0^0^4^africa/algiers^1.0^1.0^1.0^2012-06-03^y^y^aae^^afric^ca^http://en.wikipedia.org/wiki/rabah_bitat_airport
aaf^0^kaaf^y^4146153^29.73^-85.03^s^airp^us^^fl^037^^^0^4^10^america/new_york^-5.0^-4.0^-5.0^2006-10-29^y^n^aaf^fl^namer^ca^http://en.wikipedia.org/wiki/apalachicola_regional_airport
aag^0^zzzz^y^3471795^-22.87^-43.27^p^ppl^br^br^18^^^^0^0^860^america/sao_paulo^-2.0^-3.0^-3.0^2006-12-13^y^n^aag^pr^samer^ca^
aah^0^edka^y^3207669^50.75^6.133^s^airp^de^^07^^^^0^0^195^europe/berlin^1.0^2.0^1.0^2012-06-03^y^n^aah^^europ^ca^http://en.wikipedia.org/wiki/merzbr%c3%bcck_airport
aai^0^swra^y^7668483^-12.92^-46.93^s^airp^br^^31^^^^0^0^559^america/araguaina^-3.0^-3.0^-3.0^2011-02-17^y^n^aai^to^samer^ca^http://en.wikipedia.org/wiki/arraias_airport
aaj^0^zzzz^y^7730797^3.9^-55.37^s^airp^sr^^18^^^^0^0^208^america/paramaribo^-3.0^-3.0^-3.0^2012-05-12^y^n^aaj^^samer^ca^
aak^0^nguk^y^7521791^0.2167^174^s^airp^ki^^01^ak^^^0^0^13^pacific/tarawa^12.0^12.0^12.0^2010-08-20^y^n^aak^^austl^ca^http://en.wikipedia.org/wiki/aranuka_airport
aal^0^ekyt^y^2624887^57.092789^9.849164^s^airp^dk^^19^851^^^0^3^2^europe/copenhagen^1.0^2.0^1.0^2012-06-10^y^y^aal^^europ^ca^http://en.wikipedia.org/wiki/aalborg_airport
aam^0^famd^y^7668229^-24.8^31.53^s^airp^za^^^^^^0^0^329^africa/johannesburg^2.0^2.0^2.0^2011-02-17^y^n^aam^^afric^ca^http://en.wikipedia.org/wiki/mala_mala_airport
aan^0^omal^y^6300095^24.261667^55.609167^s^airp^ae^^^^^^0^264^248^asia/dubai^4.0^4.0^4.0^2007-01-03^y^y^aan^^meast^ca^http://en.wikipedia.org/wiki/al_ain_international_airport
aao^0^svan^y^3649283^9.430225^-64.470725^s^airf^ve^^02^^^^0^0^204^america/caracas^-4.5^-4.5^-4.5^2012-05-01^y^n^aao^^samer^ca^http://en.wikipedia.org/wiki/anaco_airport
aap^0^kaap^y^8288516^29.65^-95.3^s^airf^us^^tx^201^^^0^0^14^america/chicago^-6.0^-5.0^-6.0^2012-05-12^y^n^hou^tx^namer^a^
aaq^0^urka^y^6300989^45.002097^37.347272^s^airp^ru^^^^^^0^53^43^europe/moscow^4.0^4.0^4.0^2011-03-28^y^y^aaq^^euras^ca^http://en.wikipedia.org/wiki/anapa_airport
aar^0^ekah^y^2611665^56.300017^10.619008^s^airp^dk^^18^706^^^0^24^25^europe/copenhagen^1.0^2.0^1.0^2011-12-20^y^y^aar^^europ^ca^http://en.wikipedia.org/wiki/aarhus_airport
aas^0^zzzz^y^7730799^-3.917^139.3^s^airp^id^^36^^^^0^0^1825^asia/jayapura^9.0^9.0^9.0^2011-03-17^y^n^aas^^seasi^ca^
aat^0^zwat^y^7910421^43.93^89.5^s^airp^cn^^13^^^^0^750^762^asia/urumqi^8.0^8.0^8.0^2011-07-25^y^y^aat^^asia^ca^http://en.wikipedia.org/wiki/altay_airport
aau^0^nsau^y^7667905^-13.45^-172.6^s^airp^ws^^^^^^0^0^14^pacific/apia^14.0^13.0^13.0^2011-02-14^y^n^aau^^austl^ca^http://en.wikipedia.org/wiki/asau_airport
aav^0^rpma^y^1731356^6.333^124.8^s^airf^ph^^12^70^^^0^0^200^asia/manila^8.0^8.0^8.0^2012-01-17^y^n^aav^^pacif^ca^http://en.wikipedia.org/wiki/allah_valley_airport
aaw^0^opab^y^7730749^34.2^73.25^s^airp^pk^^03^^^^0^0^1241^asia/karachi^5.0^5.0^5.0^2011-03-17^y^n^aaw^^asia^ca^http://en.wikipedia.org/wiki/abbottabad_airport
aax^0^sbax^y^7668431^-19.57^-46.92^s^airp^br^^15^^^^0^0^988^america/sao_paulo^-2.0^-3.0^-3.0^2011-02-17^y^y^aax^mg^samer^ca^http://en.wikipedia.org/wiki/arax%c3%a1_airport
aay^0^oygd^y^7668412^16.191667^52.175^s^airp^ye^^03^2804^^^0^0^37^asia/aden^3.0^3.0^3.0^2011-02-17^y^y^aay^^meast^ca^http://en.wikipedia.org/wiki/al_ghaydah_airport
aaz^0^mgqz^y^6299804^14.86^-91.5^s^airp^gt^^13^^^^0^2500^2378^america/guatemala^-6.0^-6.0^-6.0^2011-11-21^y^n^aaz^^camer^ca^http://en.wikipedia.org/wiki/quetzaltenango_airport
aba^0^unaa^y^6300982^53.74^91.385^s^airp^ru^^^^^^0^253^249^asia/krasnoyarsk^8.0^8.0^8.0^2012-04-01^y^y^aba^^euras^ca^http://en.wikipedia.org/wiki/abakan_international_airport
abb^0^egud^y^7668214^51.53^-0.3^s^airp^gb^^eng^k2^38ue^^0^0^74^europe/london^0.0^1.0^0.0^2011-02-17^y^y^abb^^afric^c,a^http://en.wikipedia.org/wiki/raf_abingdon
abc^0^leab^y^6299323^38.9486^-15.1803^s^airp^es^^54^ab^02003^^0^701^699^europe/madrid^1.0^2.0^1.0^2012-04-19^y^y^abc^^europ^ca^http://en.wikipedia.org/wiki/albacete_airport
abd^0^oiaa^y^6300034^30.371111^48.228333^s^airp^ir^^^^^^0^5^1^asia/tehran^3.5^4.5^3.5^2007-01-03^y^y^abd^^meast^ca^http://en.wikipedia.org/wiki/abadan_airport
abe^0^kabe^y^5200013^40.652083^-75.440806^s^airp^us^^pa^077^^^0^116^117^america/new_york^-5.0^-4.0^-5.0^2011-07-22^y^y^abe^pa^namer^ca^http://en.wikipedia.org/wiki/lehigh_valley_international_airport
abf^0^ngab^y^7521786^1.417^172.8^s^airf^ki^^01^ag^^^0^0^10^pacific/tarawa^12.0^12.0^12.0^2011-03-16^y^n^abf^^austl^ca^http://en.wikipedia.org/wiki/abaiang_atoll_airport
abg^0^zzzz^y^8288517^-17.67^143.2^s^airp^au^^04^33100^^^0^0^228^australia/brisbane^10.0^10.0^10.0^2012-05-12^y^n^abg^ql^austl^ca^http://en.wikipedia.org/wiki/abingdon_airport
abh^0^yaph^y^7668679^-23.646111^146.583611^s^airp^au^^04^30410^^^0^0^380^australia/brisbane^10.0^10.0^10.0^2011-06-04^y^n^abh^ql^austl^ca^http://en.wikipedia.org/wiki/alpha_airport
abi^0^kabi^y^4669647^32.411319^-99.681897^s^airp^us^^tx^441^^^0^545^542^america/chicago^-6.0^-5.0^-6.0^2006-10-29^y^y^abi^tx^namer^ca^http://en.wikipedia.org/wiki/abilene_regional_airport
abj^0^diap^y^6296433^5.261386^-3.926294^s^airp^ci^^^^^^0^6^4^africa/abidjan^0.0^0.0^0.0^2009-10-28^y^y^abj^^afric^ca^http://en.wikipedia.org/wiki/port_bouet_airport
abk^0^hakd^y^6297274^6.733^44.27^s^airp^et^^^^^^0^550^519^africa/addis_ababa^3.0^3.0^3.0^2006-10-28^y^y^abk^^afric^ca^
abl^0^pafm^y^5879298^67.1^-157.8^s^airp^us^^ak^188^^^0^76^61^america/anchorage^-9.0^-8.0^-9.0^2011-12-12^y^y^abl^ak^namer^ca^http://en.wikipedia.org/wiki/ambler_airport
abm^0^ybam^y^7730800^-10.950833^142.459444^s^airp^au^^04^36950^^^0^0^6^australia/brisbane^10.0^10.0^10.0^2011-06-04^y^y^abm^ql^austl^ca^http://en.wikipedia.org/wiki/bamaga_airport
abn^0^smbn^y^3384793^5.483^-54.05^s^airf^sr^^13^^^^0^0^10^america/paramaribo^-3.0^-3.0^-3.0^2012-01-18^y^n^abn^^samer^ca^http://en.wikipedia.org/wiki/albina_airstrip
abo^0^diao^y^8260695^5.467^-3.2^s^airp^ci^^04^^^^0^0^74^africa/abidjan^0.0^0.0^0.0^2012-04-29^y^n^abo^^afric^ca^http://en.wikipedia.org/wiki/aboisso_airport
