language_code^iata_code^ascii_name^utf_name^alternate_name1^alternate_name2^alternate_name3^alternate_name4^alternate_name5^alternate_name6^alternate_name7^alternate_name8^alternate_name9^alternate_name10
en^09m^charleston municipal airport
en^1b2^katama airpark airport
en^1b6^hopedale industrial park airport
en^1k1^lloyd stearman field airport
en^1m8^myricks airport
en^28m^cranland airport
en^2b1^cape cod airport
en^2d8^davis airport
en^35d^padgham field airport
en^3b3^sterling airport
en^3b5^twitchell airport
en^41g^university airpark
en^49g^wend valley airport
en^52f^northwest regional airport
en^53t^cannon field airport
en^60g^skyway estates airport
en^60m^spencer airport
en^6r6^terrell county airport
en^8b5^tanner-hiller airport
en^9b1^marlboro airport
en^9c8^evart municipal airport
en^aaa^anaa aiport
en^aab^arrabury airport
en^aac^el arish
en^aae^annaba
en^aaf^apalachicola municipal airport
en^aag^arapoti/pr/br
en^aah^aachen/de:merzbrueck
en^aai^arraias airport
en^aaj^cayana airstrip
en^aak^aranuka airport
en^aal^alborg^ålborg
en^aam^malamala airport
en^aan^al ain international airport
en^aao^anaco/ve
en^aap^houston/tx/us:andrau airpark
en^aaq^anapa airport
en^aar^tirstrup
en^aas^apalapsili airport
en^aat^altay airport
en^aau^asau airport
en^aav^alah/ph
en^aaw^abbottabad airport
en^aax^araxa airport^araxá airport
en^aay^al ghaidah international airport
en^aaz^quezaltenango
en^aba^abakan
en^abb^raf abingdon
en^abc^albacete/es:airport
en^abd^abadan
en^abe^lehigh valley international airport
en^abf^abaiang/ki
en^abg^abingdon downs/ql/au
en^abh^alpha airport
en^abi^abilene regional airport
en^abj^abidjan
en^abk^kabre dare military
en^abl^ambler airport
en^abm^bamaga injinoo airport
en^abn^albina/sr
en^abo^aboisso/ci
en^abp^atkamba/pg
en^abq^albuquerque international airport
en^abr^aberdeen regional airport
en^abs^abu simbel
en^abt^al baha
en^abu^haliwen airport
en^abv^nnamdi azikiwe international airport
en^abw^abau/pg
en^abx^albury airport
en^aby^southwest georgia regional airport
en^abz^aberdeen / dyce
en^aca^acapulco / g. alvarez
en^acb^antrim county airport
en^acc^kotoka international airport
en^acd^alcides fernandez airport^alcides fernández airport
en^ace^lanzarote airport
en^ach^saint gallen-altenrhein
en^aci^alderney airport
en^acj^anuradhapura/lk:anuradhapura
en^ack^nantucket memorial airport
en^acl^aguaclara/co
en^acm^arica/co
en^acn^ciudad acuna new international airport^ciudad acuña new international airport
en^acp^maragheh^marāgheh
en^acr^araracuara airport
en^acs^achinsk airport
en^act^waco regional airport
en^acu^achutupo/pa
en^acv^arcata airport
en^acx^xingyi
en^acy^atlantic city international airport
en^acz^zabol
en^ada^adana / sakirpasa
en^adb^izmir / adnan menderes
en^adc^andakombe/pg
en^add^addis ababa
en^ade^aden
en^adf^adiyaman
en^adg^lenawee county airport
en^adh^aldan airport
en^adi^arandis airport
en^adj^matar `amman al madani^maţār `ammān al madanī
en^adk^adak airport
en^adl^adelaide airport
en^adm^ardmore municipal airport
en^adn^andes/co
en^ado^andamooka airport
en^adp^anuradhapura
en^adq^kodiak airport
en^adr^andrews municipal airport
en^ads^addison airport
en^adt^ada municipal airport
en^adu^ardabil airport
en^adv^andover airfield
en^adw^washington executive airport/hyde field
en^adx^leuchars
en^ady^alldays airport
en^adz^san andres isla / sesquicentenario
en^aea^abemama airport
en^aeb^baise
en^aed^aleneva/ak/us
en^aee^adareil/ss:adareil
en^aeg^aek godang/id
en^aeh^abeche^abéché
en^aei^algeciras/es:railway station
en^aek^aseki/pg
en^ael^albert lea municipal airport
en^aeo^aioun el atrouss airport
en^aep^aeroparque bs. as. aerodrome
en^aer^adler
en^aes^alesund / vigra
en^aet^allakaket airport
en^aeu^abu musa island
en^aex^alexandria international airport
en^aey^akureyri
en^afa^san rafael aerodrome
en^afd^port alfred
en^aff^united states air force academy airstrip
en^afi^amalfi airport
en^afj^washington county airport
en^afk^ampara/lk:kondavattavan tank
en^afl^alta floresta aeroporto
en^afn^jaffrey municipal-silver ranch airport
en^afo^afton municipal airport
en^afp^anson county airport
en^afr^afore/pg
en^afs^sugraly airport
en^aft^afutara/sb:afutara aerodrome
en^afw^fort worth alliance airport
en^afy^afyon airport
en^afz^sabzevar
en^aga^agadir al massira
en^agb^augsburg
en^agc^allegheny county airport
en^agd^anggi airport
en^age^wangerooge/de
en^agf^agen-la-garenne
en^agg^angoram/pg
en^agh^aengelholm-helsingborg airport^ängelholm-helsingborg airport
en^agi^wageningen airport airport
en^agj^aguni island
en^agk^kagua/pg
en^agl^wanigela/pg
en^agm^tasiilaq
en^agn^angoon seaplane base
en^ago^magnolia municipal airport
en^agp^malaga airport^málaga airport
en^agq^agrinion airport
en^agr^agra airport
en^ags^bush field
en^agt^aeropuerto guarany
en^agu^aguascalientes, ags.
en^agv^acarigua
en^agw^agnew airport
en^agx^agatti airport
en^agy^argyle downs/wa/au
en^agz^aggeneys airport
en^aha^naha air base
en^ahb^abha
en^ahc^amedee army airfield
en^ahd^ardmore downtown executive airport
en^ahe^ahe airport
en^ahf^arapahoe municipal airport
en^ahh^amery municipal airport
en^ahi^amahai
en^ahl^aishalton airport
en^ahm^ashland/or/us:sumner parker fi
en^ahn^athens-ben epps airport
en^aho^alghero
en^ahp^port alexander seaplane base
en^ahs^ahuas airport
en^aht^amchitka/ak/us
en^ahu^al hoceima
en^ahw^saih rawl/om
en^ahy^ambatolahy/mg
en^ahz^l'alpe-d'huez
en^aia^alliance municipal airport
en^aib^anita bay/ak/us
en^aic^airok/mh
en^aid^anderson municipal airport
en^aie^aiome airport
en^aif^assis/sp/br
en^aig^yalinga
en^aih^aiambak/pg
en^aii^ali-sabieh airport
en^aik^aiken municipal airport
en^ail^ailigandi/pa
en^aim^ailuk island/mh
en^ain^wainwright airport
en^aio^atlantic municipal airport
en^aip^ailinglapalap isl/mh
